Year,Year Code,State,State Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
2023.0,2023.0,New York,36.0,"Non-insulin-dependent diabetes mellitus, with multiple complications",E11.7,69.0,19571216.0,0.4
2023.0,2023.0,New York,36.0,"Non-insulin-dependent diabetes mellitus, without complications",E11.9,605.0,19571216.0,3.1
2023.0,2023.0,New York,36.0,"Unspecified diabetes mellitus, with ketoacidosis",E14.1,211.0,19571216.0,1.1
2023.0,2023.0,New York,36.0,"Unspecified diabetes mellitus, with renal complications",E14.2,748.0,19571216.0,3.8
2023.0,2023.0,New York,36.0,"Unspecified diabetes mellitus, with neurological complications",E14.4,10.0,19571216.0,
2023.0,2023.0,New York,36.0,"Unspecified diabetes mellitus, with peripheral circulatory complications",E14.5,112.0,19571216.0,0.6
2023.0,2023.0,New York,36.0,"Unspecified diabetes mellitus, with other specified complications",E14.6,25.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,"Unspecified diabetes mellitus, with multiple complications",E14.7,111.0,19571216.0,0.6
2023.0,2023.0,New York,36.0,"Unspecified diabetes mellitus, without complications",E14.9,1953.0,19571216.0,10.0
2023.0,2023.0,New York,36.0,"Hypoglycaemia, unspecified",E16.2,46.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Other and unspecified adrenocortical insufficiency,E27.4,16.0,19571216.0,
2023.0,2023.0,New York,36.0,Nutritional marasmus,E41,47.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Unspecified severe protein-energy malnutrition,E43,251.0,19571216.0,1.3
2023.0,2023.0,New York,36.0,Moderate protein-energy malnutrition,E44.0,26.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Retarded development following protein-energy malnutrition,E45,21.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Unspecified protein-energy malnutrition,E46,156.0,19571216.0,0.8
2023.0,2023.0,New York,36.0,"Nutritional deficiency, unspecified",E63.9,22.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Extreme obesity with alveolar hypoventilation,E66.2,35.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Other obesity,E66.8,219.0,19571216.0,1.1
2023.0,2023.0,New York,36.0,"Obesity, unspecified",E66.9,236.0,19571216.0,1.2
2023.0,2023.0,New York,36.0,Disorders of urea cycle metabolism,E72.2,16.0,19571216.0,
2023.0,2023.0,New York,36.0,Pure hypercholesterolaemia,E78.0,121.0,19571216.0,0.6
2023.0,2023.0,New York,36.0,Mixed hyperlipidaemia,E78.2,26.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,"Hyperlipidaemia, unspecified",E78.5,1031.0,19571216.0,5.3
2023.0,2023.0,New York,36.0,"Disorder of lipoprotein metabolism, unspecified",E78.9,65.0,19571216.0,0.3
2023.0,2023.0,New York,36.0,Disorders of calcium metabolism,E83.5,33.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Organ-limited amyloidosis,E85.4,150.0,19571216.0,0.8
2023.0,2023.0,New York,36.0,"Amyloidosis, unspecified",E85.9,48.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Volume depletion,E86,72.0,19571216.0,0.4
2023.0,2023.0,New York,36.0,Hyperosmolality and hypernatraemia,E87.0,66.0,19571216.0,0.3
2023.0,2023.0,New York,36.0,Hypo-osmolality and hyponatraemia,E87.1,25.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Acidosis,E87.2,201.0,19571216.0,1.0
2023.0,2023.0,New York,36.0,Hyperkalaemia,E87.5,53.0,19571216.0,0.3
2023.0,2023.0,New York,36.0,Hypokalaemia,E87.6,14.0,19571216.0,
2023.0,2023.0,New York,36.0,Fluid overload,E87.7,36.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Other disorders of electrolyte and fluid balance, not elsewhere classified",E87.8,44.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Metabolic disorder, unspecified",E88.9,182.0,19571216.0,0.9
2023.0,2023.0,New York,36.0,Multi-infarct dementia,F01.1,18.0,19571216.0,
2023.0,2023.0,New York,36.0,"Vascular dementia, unspecified",F01.9,775.0,19571216.0,4.0
2023.0,2023.0,New York,36.0,Unspecified dementia,F03,6416.0,19571216.0,32.8
2023.0,2023.0,New York,36.0,Delirium superimposed on dementia,F05.1,20.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,"Delirium, unspecified",F05.9,36.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Unspecified mental disorder due to brain damage and dysfunction and to physical disease,F06.9,27.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,"Mental and behavioural disorders due to use of alcohol, harmful use",F10.1,427.0,19571216.0,2.2
2023.0,2023.0,New York,36.0,"Mental and behavioural disorders due to use of alcohol, dependence syndrome",F10.2,186.0,19571216.0,1.0
2023.0,2023.0,New York,36.0,"Mental and behavioural disorders due to use of alcohol, withdrawal state",F10.3,10.0,19571216.0,
2023.0,2023.0,New York,36.0,"Mental and behavioural disorders due to use of alcohol, residual and late-onset psychotic disorder",F10.7,12.0,19571216.0,
2023.0,2023.0,New York,36.0,"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder",F10.9,91.0,19571216.0,0.5
2023.0,2023.0,New York,36.0,"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder",F11.9,25.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder",F14.9,41.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder",F17.9,37.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,58.0,19571216.0,0.3
2023.0,2023.0,New York,36.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder",F19.9,29.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,"Schizophrenia, unspecified",F20.9,27.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,"Schizoaffective disorder, unspecified",F25.9,10.0,19571216.0,
2023.0,2023.0,New York,36.0,Severe depressive episode without psychotic symptoms,F32.2,10.0,19571216.0,
2023.0,2023.0,New York,36.0,"Depressive episode, unspecified",F32.9,23.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Psychological and behavioural factors associated with disorders or diseases classified elsewhere,F54,14.0,19571216.0,
2023.0,2023.0,New York,36.0,"Developmental disorder of scholastic skills, unspecified",F81.9,13.0,19571216.0,
2023.0,2023.0,New York,36.0,"Meningitis, unspecified",G03.9,26.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,"Encephalitis, myelitis and encephalomyelitis, unspecified",G04.9,23.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,"Extradural and subdural abscess, unspecified",G06.2,11.0,19571216.0,
2023.0,2023.0,New York,36.0,Huntington disease,G10,47.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Motor neuron disease,G12.2,390.0,19571216.0,2.0
2023.0,2023.0,New York,36.0,Parkinson disease,G20,1674.0,19571216.0,8.6
2023.0,2023.0,New York,36.0,Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski],G23.1,56.0,19571216.0,0.3
2023.0,2023.0,New York,36.0,Alzheimer disease with early onset,G30.0,20.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Alzheimer disease with late onset,G30.1,133.0,19571216.0,0.7
2023.0,2023.0,New York,36.0,"Alzheimer disease, unspecified",G30.9,2931.0,19571216.0,15.0
2023.0,2023.0,New York,36.0,Circumscribed brain atrophy,G31.0,67.0,19571216.0,0.3
2023.0,2023.0,New York,36.0,"Senile degeneration of brain, not elsewhere classified",G31.1,1408.0,19571216.0,7.2
2023.0,2023.0,New York,36.0,Other specified degenerative diseases of nervous system,G31.8,266.0,19571216.0,1.4
2023.0,2023.0,New York,36.0,"Degenerative disease of nervous system, unspecified",G31.9,53.0,19571216.0,0.3
2023.0,2023.0,New York,36.0,Multiple sclerosis,G35,232.0,19571216.0,1.2
2023.0,2023.0,New York,36.0,"Epilepsy, unspecified",G40.9,104.0,19571216.0,0.5
2023.0,2023.0,New York,36.0,"Status epilepticus, unspecified",G41.9,103.0,19571216.0,0.5
2023.0,2023.0,New York,36.0,"Transient cerebral ischaemic attack, unspecified",G45.9,11.0,19571216.0,
2023.0,2023.0,New York,36.0,Sleep apnoea,G47.3,45.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Guillain-Barre syndrome,G61.0,11.0,19571216.0,
2023.0,2023.0,New York,36.0,"Polyneuropathy, unspecified",G62.9,13.0,19571216.0,
2023.0,2023.0,New York,36.0,Myasthenia gravis,G70.0,43.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Myoneural disorder, unspecified",G70.9,21.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Muscular dystrophy,G71.0,44.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Myotonic disorders,G71.1,19.0,19571216.0,
2023.0,2023.0,New York,36.0,"Inflammatory myopathy, not elsewhere classified",G72.4,10.0,19571216.0,
2023.0,2023.0,New York,36.0,"Infantile cerebral palsy, unspecified",G80.9,94.0,19571216.0,0.5
2023.0,2023.0,New York,36.0,"Paraplegia, unspecified",G82.2,11.0,19571216.0,
2023.0,2023.0,New York,36.0,"Tetraplegia, unspecified",G82.5,28.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Multi-system degeneration,G90.3,10.0,19571216.0,
2023.0,2023.0,New York,36.0,Obstructive hydrocephalus,G91.1,10.0,19571216.0,
2023.0,2023.0,New York,36.0,Normal-pressure hydrocephalus,G91.2,16.0,19571216.0,
2023.0,2023.0,New York,36.0,"Hydrocephalus, unspecified",G91.9,29.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Toxic encephalopathy,G92,15.0,19571216.0,
2023.0,2023.0,New York,36.0,"Anoxic brain damage, not elsewhere classified",G93.1,300.0,19571216.0,1.5
2023.0,2023.0,New York,36.0,"Encephalopathy, unspecified",G93.4,196.0,19571216.0,1.0
2023.0,2023.0,New York,36.0,Compression of brain,G93.5,46.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Cerebral oedema,G93.6,21.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,"Disorder of brain, unspecified",G93.9,40.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Disease of spinal cord, unspecified",G95.9,14.0,19571216.0,
2023.0,2023.0,New York,36.0,Mitral stenosis,I05.0,40.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Mitral valve disease, unspecified",I05.9,43.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Tricuspid insufficiency,I07.1,21.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Disorders of both mitral and aortic valves,I08.0,44.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Essential (primary) hypertension,I10,2092.0,19571216.0,10.7
2023.0,2023.0,New York,36.0,Hypertensive heart disease with (congestive) heart failure,I11.0,1799.0,19571216.0,9.2
2023.0,2023.0,New York,36.0,Hypertensive heart disease without (congestive) heart failure,I11.9,2645.0,19571216.0,13.5
2023.0,2023.0,New York,36.0,Hypertensive renal disease with renal failure,I12.0,811.0,19571216.0,4.1
2023.0,2023.0,New York,36.0,Hypertensive renal disease without renal failure,I12.9,37.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Hypertensive heart and renal disease with (congestive) heart failure,I13.0,57.0,19571216.0,0.3
2023.0,2023.0,New York,36.0,Hypertensive heart and renal disease with renal failure,I13.1,198.0,19571216.0,1.0
2023.0,2023.0,New York,36.0,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,330.0,19571216.0,1.7
2023.0,2023.0,New York,36.0,"Hypertensive heart and renal disease, unspecified",I13.9,38.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Acute subendocardial myocardial infarction,I21.4,481.0,19571216.0,2.5
2023.0,2023.0,New York,36.0,"Acute myocardial infarction, unspecified",I21.9,4191.0,19571216.0,21.4
2023.0,2023.0,New York,36.0,Other forms of acute ischaemic heart disease,I24.8,36.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Acute ischaemic heart disease, unspecified",I24.9,276.0,19571216.0,1.4
2023.0,2023.0,New York,36.0,"Atherosclerotic cardiovascular disease, so described",I25.0,6094.0,19571216.0,31.1
2023.0,2023.0,New York,36.0,Atherosclerotic heart disease,I25.1,14158.0,19571216.0,72.3
2023.0,2023.0,New York,36.0,Ischaemic cardiomyopathy,I25.5,401.0,19571216.0,2.0
2023.0,2023.0,New York,36.0,Other forms of chronic ischaemic heart disease,I25.8,64.0,19571216.0,0.3
2023.0,2023.0,New York,36.0,"Chronic ischaemic heart disease, unspecified",I25.9,391.0,19571216.0,2.0
2023.0,2023.0,New York,36.0,Pulmonary embolism without mention of acute cor pulmonale,I26.9,407.0,19571216.0,2.1
2023.0,2023.0,New York,36.0,Other secondary pulmonary hypertension,I27.2,422.0,19571216.0,2.2
2023.0,2023.0,New York,36.0,"Pulmonary heart disease, unspecified",I27.9,72.0,19571216.0,0.4
2023.0,2023.0,New York,36.0,Pericardial effusion (noninflammatory),I31.3,45.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Disease of pericardium, unspecified",I31.9,26.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Acute and subacute infective endocarditis,I33.0,117.0,19571216.0,0.6
2023.0,2023.0,New York,36.0,Mitral (valve) insufficiency,I34.0,110.0,19571216.0,0.6
2023.0,2023.0,New York,36.0,Mitral (valve) prolapse,I34.1,18.0,19571216.0,
2023.0,2023.0,New York,36.0,Aortic (valve) stenosis,I35.0,714.0,19571216.0,3.6
2023.0,2023.0,New York,36.0,Aortic (valve) insufficiency,I35.1,31.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Other aortic valve disorders,I35.8,19.0,19571216.0,
2023.0,2023.0,New York,36.0,"Aortic valve disorder, unspecified",I35.9,76.0,19571216.0,0.4
2023.0,2023.0,New York,36.0,"Endocarditis, valve unspecified",I38,376.0,19571216.0,1.9
2023.0,2023.0,New York,36.0,Infective myocarditis,I40.0,10.0,19571216.0,
2023.0,2023.0,New York,36.0,Dilated cardiomyopathy,I42.0,145.0,19571216.0,0.7
2023.0,2023.0,New York,36.0,Other hypertrophic cardiomyopathy,I42.2,48.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Other restrictive cardiomyopathy,I42.5,12.0,19571216.0,
2023.0,2023.0,New York,36.0,Alcoholic cardiomyopathy,I42.6,25.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Other cardiomyopathies,I42.8,36.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Cardiomyopathy, unspecified",I42.9,429.0,19571216.0,2.2
2023.0,2023.0,New York,36.0,"Atrioventricular block, complete",I44.2,55.0,19571216.0,0.3
2023.0,2023.0,New York,36.0,Other specified conduction disorders,I45.8,93.0,19571216.0,0.5
2023.0,2023.0,New York,36.0,"Conduction disorder, unspecified",I45.9,18.0,19571216.0,
2023.0,2023.0,New York,36.0,"Sudden cardiac death, so described",I46.1,17.0,19571216.0,
2023.0,2023.0,New York,36.0,"Cardiac arrest, unspecified",I46.9,625.0,19571216.0,3.2
2023.0,2023.0,New York,36.0,Supraventricular tachycardia,I47.1,12.0,19571216.0,
2023.0,2023.0,New York,36.0,Ventricular tachycardia,I47.2,57.0,19571216.0,0.3
2023.0,2023.0,New York,36.0,Atrial fibrillation and flutter,I48,1008.0,19571216.0,5.2
2023.0,2023.0,New York,36.0,Ventricular fibrillation and flutter,I49.0,86.0,19571216.0,0.4
2023.0,2023.0,New York,36.0,Sick sinus syndrome,I49.5,34.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,Other specified cardiac arrhythmias,I49.8,10.0,19571216.0,
2023.0,2023.0,New York,36.0,"Cardiac arrhythmia, unspecified",I49.9,349.0,19571216.0,1.8
2023.0,2023.0,New York,36.0,Congestive heart failure,I50.0,1652.0,19571216.0,8.4
2023.0,2023.0,New York,36.0,Left ventricular failure,I50.1,36.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Heart failure, unspecified",I50.9,1396.0,19571216.0,7.1
2023.0,2023.0,New York,36.0,"Intracardiac thrombosis, not elsewhere classified",I51.3,19.0,19571216.0,
2023.0,2023.0,New York,36.0,"Myocarditis, unspecified",I51.4,40.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Cardiovascular disease, unspecified",I51.6,608.0,19571216.0,3.1
2023.0,2023.0,New York,36.0,Cardiomegaly,I51.7,79.0,19571216.0,0.4
2023.0,2023.0,New York,36.0,Other ill-defined heart diseases,I51.8,75.0,19571216.0,0.4
2023.0,2023.0,New York,36.0,"Heart disease, unspecified",I51.9,307.0,19571216.0,1.6
2023.0,2023.0,New York,36.0,"Subarachnoid haemorrhage from intracranial artery, unspecified",I60.7,23.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Other subarachnoid haemorrhage,I60.8,11.0,19571216.0,
2023.0,2023.0,New York,36.0,"Subarachnoid haemorrhage, unspecified",I60.9,233.0,19571216.0,1.2
2023.0,2023.0,New York,36.0,"Intracerebral haemorrhage in hemisphere, subcortical",I61.0,35.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Intracerebral haemorrhage in hemisphere, cortical",I61.1,28.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Intracerebral haemorrhage in brain stem,I61.3,23.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Intracerebral haemorrhage in cerebellum,I61.4,24.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,"Intracerebral haemorrhage, intraventricular",I61.5,76.0,19571216.0,0.4
2023.0,2023.0,New York,36.0,"Intracerebral haemorrhage, unspecified",I61.9,697.0,19571216.0,3.6
2023.0,2023.0,New York,36.0,Subdural haemorrhage (acute)(nontraumatic),I62.0,106.0,19571216.0,0.5
2023.0,2023.0,New York,36.0,"Intracranial haemorrhage (nontraumatic), unspecified",I62.9,377.0,19571216.0,1.9
2023.0,2023.0,New York,36.0,Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries,I63.2,72.0,19571216.0,0.4
2023.0,2023.0,New York,36.0,Cerebral infarction due to thrombosis of cerebral arteries,I63.3,15.0,19571216.0,
2023.0,2023.0,New York,36.0,Cerebral infarction due to embolism of cerebral arteries,I63.4,93.0,19571216.0,0.5
2023.0,2023.0,New York,36.0,Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries,I63.5,45.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Cerebral infarction, unspecified",I63.9,947.0,19571216.0,4.8
2023.0,2023.0,New York,36.0,"Stroke, not specified as haemorrhage or infarction",I64,1968.0,19571216.0,10.1
2023.0,2023.0,New York,36.0,"Cerebral aneurysm, nonruptured",I67.1,19.0,19571216.0,
2023.0,2023.0,New York,36.0,Cerebral atherosclerosis,I67.2,548.0,19571216.0,2.8
2023.0,2023.0,New York,36.0,Other specified cerebrovascular diseases,I67.8,85.0,19571216.0,0.4
2023.0,2023.0,New York,36.0,"Cerebrovascular disease, unspecified",I67.9,237.0,19571216.0,1.2
2023.0,2023.0,New York,36.0,Sequelae of subarachnoid haemorrhage,I69.0,10.0,19571216.0,
2023.0,2023.0,New York,36.0,Sequelae of intracerebral haemorrhage,I69.1,10.0,19571216.0,
2023.0,2023.0,New York,36.0,Sequelae of cerebral infarction,I69.3,109.0,19571216.0,0.6
2023.0,2023.0,New York,36.0,"Sequelae of stroke, not specified as haemorrhage or infarction",I69.4,295.0,19571216.0,1.5
2023.0,2023.0,New York,36.0,Sequelae of other and unspecified cerebrovascular diseases,I69.8,291.0,19571216.0,1.5
2023.0,2023.0,New York,36.0,Generalized and unspecified atherosclerosis,I70.9,281.0,19571216.0,1.4
2023.0,2023.0,New York,36.0,Dissection of aorta [any part],I71.0,230.0,19571216.0,1.2
2023.0,2023.0,New York,36.0,"Thoracic aortic aneurysm, ruptured",I71.1,25.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,"Thoracic aortic aneurysm, without mention of rupture",I71.2,28.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,"Abdominal aortic aneurysm, ruptured",I71.3,101.0,19571216.0,0.5
2023.0,2023.0,New York,36.0,"Abdominal aortic aneurysm, without mention of rupture",I71.4,56.0,19571216.0,0.3
2023.0,2023.0,New York,36.0,"Aortic aneurysm of unspecified site, ruptured",I71.8,49.0,19571216.0,0.3
2023.0,2023.0,New York,36.0,"Aortic aneurysm of unspecified site, without mention of rupture",I71.9,24.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Aneurysm of unspecified site,I72.9,48.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Peripheral vascular disease, unspecified",I73.9,399.0,19571216.0,2.0
2023.0,2023.0,New York,36.0,Embolism and thrombosis of other and unspecified parts of aorta,I74.1,11.0,19571216.0,
2023.0,2023.0,New York,36.0,Embolism and thrombosis of unspecified artery,I74.9,36.0,19571216.0,0.2
2023.0,2023.0,New York,36.0,"Arteriovenous fistula, acquired",I77.0,12.0,19571216.0,
2023.0,2023.0,New York,36.0,"Arteritis, unspecified",I77.6,21.0,19571216.0,0.1
2023.0,2023.0,New York,36.0,Other specified disorders of arteries and arterioles,I77.8,10.0,19571216.0,
2023.0,2023.0,New York,36.0,"Disorder of arteries and arterioles, unspecified",I77.9,10.0,19571216.0,
2023.0,2023.0,New York,36.0,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,I80.2,217.0,19571216.0,1.1
