"Notes","Year","Year Code","State","State Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"2023 ","2023","New York","36","Mental and behavioural disorders due to use of alcohol, dependence syndrome","F10.2",186,19571216,1.0
,"2023 ","2023","New York","36","Mental and behavioural disorders due to use of alcohol, withdrawal state","F10.3",10,19571216,Unreliable
,"2023 ","2023","New York","36","Mental and behavioural disorders due to use of alcohol, residual and late-onset psychotic disorder","F10.7",12,19571216,Unreliable
,"2023 ","2023","New York","36","Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder","F10.9",91,19571216,0.5
,"2023 ","2023","New York","36","Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder","F11.9",25,19571216,0.1
,"2023 ","2023","New York","36","Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder","F14.9",41,19571216,0.2
,"2023 ","2023","New York","36","Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder","F17.9",37,19571216,0.2
,"2023 ","2023","New York","36","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use","F19.1",58,19571216,0.3
,"2023 ","2023","New York","36","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder","F19.9",29,19571216,0.1
,"2023 ","2023","New York","36","Schizophrenia, unspecified","F20.9",27,19571216,0.1
,"2023 ","2023","New York","36","Schizoaffective disorder, unspecified","F25.9",10,19571216,Unreliable
,"2023 ","2023","New York","36","Severe depressive episode without psychotic symptoms","F32.2",10,19571216,Unreliable
,"2023 ","2023","New York","36","Depressive episode, unspecified","F32.9",23,19571216,0.1
,"2023 ","2023","New York","36","Psychological and behavioural factors associated with disorders or diseases classified elsewhere","F54",14,19571216,Unreliable
,"2023 ","2023","New York","36","Developmental disorder of scholastic skills, unspecified","F81.9",13,19571216,Unreliable
,"2023 ","2023","New York","36","Meningitis, unspecified","G03.9",26,19571216,0.1
,"2023 ","2023","New York","36","Encephalitis, myelitis and encephalomyelitis, unspecified","G04.9",23,19571216,0.1
,"2023 ","2023","New York","36","Extradural and subdural abscess, unspecified","G06.2",11,19571216,Unreliable
,"2023 ","2023","New York","36","Huntington disease","G10",47,19571216,0.2
,"2023 ","2023","New York","36","Motor neuron disease","G12.2",390,19571216,2.0
,"2023 ","2023","New York","36","Parkinson disease","G20",1674,19571216,8.6
,"2023 ","2023","New York","36","Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski]","G23.1",56,19571216,0.3
,"2023 ","2023","New York","36","Alzheimer disease with early onset","G30.0",20,19571216,0.1
,"2023 ","2023","New York","36","Alzheimer disease with late onset","G30.1",133,19571216,0.7
,"2023 ","2023","New York","36","Alzheimer disease, unspecified","G30.9",2931,19571216,15.0
,"2023 ","2023","New York","36","Circumscribed brain atrophy","G31.0",67,19571216,0.3
,"2023 ","2023","New York","36","Senile degeneration of brain, not elsewhere classified","G31.1",1408,19571216,7.2
,"2023 ","2023","New York","36","Other specified degenerative diseases of nervous system","G31.8",266,19571216,1.4
,"2023 ","2023","New York","36","Degenerative disease of nervous system, unspecified","G31.9",53,19571216,0.3
,"2023 ","2023","New York","36","Multiple sclerosis","G35",232,19571216,1.2
,"2023 ","2023","New York","36","Epilepsy, unspecified","G40.9",104,19571216,0.5
,"2023 ","2023","New York","36","Status epilepticus, unspecified","G41.9",103,19571216,0.5
,"2023 ","2023","New York","36","Transient cerebral ischaemic attack, unspecified","G45.9",11,19571216,Unreliable
,"2023 ","2023","New York","36","Sleep apnoea","G47.3",45,19571216,0.2
,"2023 ","2023","New York","36","Guillain-Barre syndrome","G61.0",11,19571216,Unreliable
,"2023 ","2023","New York","36","Polyneuropathy, unspecified","G62.9",13,19571216,Unreliable
,"2023 ","2023","New York","36","Myasthenia gravis","G70.0",43,19571216,0.2
,"2023 ","2023","New York","36","Myoneural disorder, unspecified","G70.9",21,19571216,0.1
,"2023 ","2023","New York","36","Muscular dystrophy","G71.0",44,19571216,0.2
,"2023 ","2023","New York","36","Myotonic disorders","G71.1",19,19571216,Unreliable
,"2023 ","2023","New York","36","Inflammatory myopathy, not elsewhere classified","G72.4",10,19571216,Unreliable
,"2023 ","2023","New York","36","Infantile cerebral palsy, unspecified","G80.9",94,19571216,0.5
,"2023 ","2023","New York","36","Paraplegia, unspecified","G82.2",11,19571216,Unreliable
,"2023 ","2023","New York","36","Tetraplegia, unspecified","G82.5",28,19571216,0.1
,"2023 ","2023","New York","36","Multi-system degeneration","G90.3",10,19571216,Unreliable
,"2023 ","2023","New York","36","Obstructive hydrocephalus","G91.1",10,19571216,Unreliable
,"2023 ","2023","New York","36","Normal-pressure hydrocephalus","G91.2",16,19571216,Unreliable
,"2023 ","2023","New York","36","Hydrocephalus, unspecified","G91.9",29,19571216,0.1
,"2023 ","2023","New York","36","Toxic encephalopathy","G92",15,19571216,Unreliable
,"2023 ","2023","New York","36","Anoxic brain damage, not elsewhere classified","G93.1",300,19571216,1.5
,"2023 ","2023","New York","36","Encephalopathy, unspecified","G93.4",196,19571216,1.0
,"2023 ","2023","New York","36","Compression of brain","G93.5",46,19571216,0.2
,"2023 ","2023","New York","36","Cerebral oedema","G93.6",21,19571216,0.1
,"2023 ","2023","New York","36","Disorder of brain, unspecified","G93.9",40,19571216,0.2
,"2023 ","2023","New York","36","Disease of spinal cord, unspecified","G95.9",14,19571216,Unreliable
,"2023 ","2023","New York","36","Mitral stenosis","I05.0",40,19571216,0.2
,"2023 ","2023","New York","36","Mitral valve disease, unspecified","I05.9",43,19571216,0.2
,"2023 ","2023","New York","36","Tricuspid insufficiency","I07.1",21,19571216,0.1
,"2023 ","2023","New York","36","Disorders of both mitral and aortic valves","I08.0",44,19571216,0.2
,"2023 ","2023","New York","36","Essential (primary) hypertension","I10",2092,19571216,10.7
,"2023 ","2023","New York","36","Hypertensive heart disease with (congestive) heart failure","I11.0",1799,19571216,9.2
,"2023 ","2023","New York","36","Hypertensive heart disease without (congestive) heart failure","I11.9",2645,19571216,13.5
,"2023 ","2023","New York","36","Hypertensive renal disease with renal failure","I12.0",811,19571216,4.1
,"2023 ","2023","New York","36","Hypertensive renal disease without renal failure","I12.9",37,19571216,0.2
,"2023 ","2023","New York","36","Hypertensive heart and renal disease with (congestive) heart failure","I13.0",57,19571216,0.3
,"2023 ","2023","New York","36","Hypertensive heart and renal disease with renal failure","I13.1",198,19571216,1.0
,"2023 ","2023","New York","36","Hypertensive heart and renal disease with both (congestive) heart failure and renal failure","I13.2",330,19571216,1.7
,"2023 ","2023","New York","36","Hypertensive heart and renal disease, unspecified","I13.9",38,19571216,0.2
,"2023 ","2023","New York","36","Acute subendocardial myocardial infarction","I21.4",481,19571216,2.5
,"2023 ","2023","New York","36","Acute myocardial infarction, unspecified","I21.9",4191,19571216,21.4
,"2023 ","2023","New York","36","Other forms of acute ischaemic heart disease","I24.8",36,19571216,0.2
,"2023 ","2023","New York","36","Acute ischaemic heart disease, unspecified","I24.9",276,19571216,1.4
,"2023 ","2023","New York","36","Atherosclerotic cardiovascular disease, so described","I25.0",6094,19571216,31.1
,"2023 ","2023","New York","36","Atherosclerotic heart disease","I25.1",14158,19571216,72.3
,"2023 ","2023","New York","36","Ischaemic cardiomyopathy","I25.5",401,19571216,2.0
,"2023 ","2023","New York","36","Other forms of chronic ischaemic heart disease","I25.8",64,19571216,0.3
,"2023 ","2023","New York","36","Chronic ischaemic heart disease, unspecified","I25.9",391,19571216,2.0
,"2023 ","2023","New York","36","Pulmonary embolism without mention of acute cor pulmonale","I26.9",407,19571216,2.1
,"2023 ","2023","New York","36","Other secondary pulmonary hypertension","I27.2",422,19571216,2.2
,"2023 ","2023","New York","36","Pulmonary heart disease, unspecified","I27.9",72,19571216,0.4
,"2023 ","2023","New York","36","Pericardial effusion (noninflammatory)","I31.3",45,19571216,0.2
,"2023 ","2023","New York","36","Disease of pericardium, unspecified","I31.9",26,19571216,0.1
,"2023 ","2023","New York","36","Acute and subacute infective endocarditis","I33.0",117,19571216,0.6
,"2023 ","2023","New York","36","Mitral (valve) insufficiency","I34.0",110,19571216,0.6
,"2023 ","2023","New York","36","Mitral (valve) prolapse","I34.1",18,19571216,Unreliable
,"2023 ","2023","New York","36","Aortic (valve) stenosis","I35.0",714,19571216,3.6
,"2023 ","2023","New York","36","Aortic (valve) insufficiency","I35.1",31,19571216,0.2
,"2023 ","2023","New York","36","Other aortic valve disorders","I35.8",19,19571216,Unreliable
,"2023 ","2023","New York","36","Aortic valve disorder, unspecified","I35.9",76,19571216,0.4
,"2023 ","2023","New York","36","Endocarditis, valve unspecified","I38",376,19571216,1.9
,"2023 ","2023","New York","36","Infective myocarditis","I40.0",10,19571216,Unreliable
,"2023 ","2023","New York","36","Dilated cardiomyopathy","I42.0",145,19571216,0.7
,"2023 ","2023","New York","36","Other hypertrophic cardiomyopathy","I42.2",48,19571216,0.2
,"2023 ","2023","New York","36","Other restrictive cardiomyopathy","I42.5",12,19571216,Unreliable
,"2023 ","2023","New York","36","Alcoholic cardiomyopathy","I42.6",25,19571216,0.1
,"2023 ","2023","New York","36","Other cardiomyopathies","I42.8",36,19571216,0.2
,"2023 ","2023","New York","36","Cardiomyopathy, unspecified","I42.9",429,19571216,2.2
,"2023 ","2023","New York","36","Atrioventricular block, complete","I44.2",55,19571216,0.3
,"2023 ","2023","New York","36","Other specified conduction disorders","I45.8",93,19571216,0.5
,"2023 ","2023","New York","36","Conduction disorder, unspecified","I45.9",18,19571216,Unreliable
,"2023 ","2023","New York","36","Sudden cardiac death, so described","I46.1",17,19571216,Unreliable
,"2023 ","2023","New York","36","Cardiac arrest, unspecified","I46.9",625,19571216,3.2
,"2023 ","2023","New York","36","Supraventricular tachycardia","I47.1",12,19571216,Unreliable
,"2023 ","2023","New York","36","Ventricular tachycardia","I47.2",57,19571216,0.3
,"2023 ","2023","New York","36","Atrial fibrillation and flutter","I48",1008,19571216,5.2
,"2023 ","2023","New York","36","Ventricular fibrillation and flutter","I49.0",86,19571216,0.4
,"2023 ","2023","New York","36","Sick sinus syndrome","I49.5",34,19571216,0.2
,"2023 ","2023","New York","36","Other specified cardiac arrhythmias","I49.8",10,19571216,Unreliable
,"2023 ","2023","New York","36","Cardiac arrhythmia, unspecified","I49.9",349,19571216,1.8
,"2023 ","2023","New York","36","Congestive heart failure","I50.0",1652,19571216,8.4
,"2023 ","2023","New York","36","Left ventricular failure","I50.1",36,19571216,0.2
,"2023 ","2023","New York","36","Heart failure, unspecified","I50.9",1396,19571216,7.1
,"2023 ","2023","New York","36","Intracardiac thrombosis, not elsewhere classified","I51.3",19,19571216,Unreliable
,"2023 ","2023","New York","36","Myocarditis, unspecified","I51.4",40,19571216,0.2
,"2023 ","2023","New York","36","Cardiovascular disease, unspecified","I51.6",608,19571216,3.1
,"2023 ","2023","New York","36","Cardiomegaly","I51.7",79,19571216,0.4
,"2023 ","2023","New York","36","Other ill-defined heart diseases","I51.8",75,19571216,0.4
,"2023 ","2023","New York","36","Heart disease, unspecified","I51.9",307,19571216,1.6
,"2023 ","2023","New York","36","Subarachnoid haemorrhage from intracranial artery, unspecified","I60.7",23,19571216,0.1
,"2023 ","2023","New York","36","Other subarachnoid haemorrhage","I60.8",11,19571216,Unreliable
,"2023 ","2023","New York","36","Subarachnoid haemorrhage, unspecified","I60.9",233,19571216,1.2
,"2023 ","2023","New York","36","Intracerebral haemorrhage in hemisphere, subcortical","I61.0",35,19571216,0.2
,"2023 ","2023","New York","36","Intracerebral haemorrhage in hemisphere, cortical","I61.1",28,19571216,0.1
,"2023 ","2023","New York","36","Intracerebral haemorrhage in brain stem","I61.3",23,19571216,0.1
,"2023 ","2023","New York","36","Intracerebral haemorrhage in cerebellum","I61.4",24,19571216,0.1
,"2023 ","2023","New York","36","Intracerebral haemorrhage, intraventricular","I61.5",76,19571216,0.4
,"2023 ","2023","New York","36","Intracerebral haemorrhage, unspecified","I61.9",697,19571216,3.6
,"2023 ","2023","New York","36","Subdural haemorrhage (acute)(nontraumatic)","I62.0",106,19571216,0.5
,"2023 ","2023","New York","36","Intracranial haemorrhage (nontraumatic), unspecified","I62.9",377,19571216,1.9
,"2023 ","2023","New York","36","Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries","I63.2",72,19571216,0.4
,"2023 ","2023","New York","36","Cerebral infarction due to thrombosis of cerebral arteries","I63.3",15,19571216,Unreliable
,"2023 ","2023","New York","36","Cerebral infarction due to embolism of cerebral arteries","I63.4",93,19571216,0.5
,"2023 ","2023","New York","36","Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries","I63.5",45,19571216,0.2
,"2023 ","2023","New York","36","Cerebral infarction, unspecified","I63.9",947,19571216,4.8
,"2023 ","2023","New York","36","Stroke, not specified as haemorrhage or infarction","I64",1968,19571216,10.1
,"2023 ","2023","New York","36","Cerebral aneurysm, nonruptured","I67.1",19,19571216,Unreliable
,"2023 ","2023","New York","36","Cerebral atherosclerosis","I67.2",548,19571216,2.8
,"2023 ","2023","New York","36","Other specified cerebrovascular diseases","I67.8",85,19571216,0.4
,"2023 ","2023","New York","36","Cerebrovascular disease, unspecified","I67.9",237,19571216,1.2
,"2023 ","2023","New York","36","Sequelae of subarachnoid haemorrhage","I69.0",10,19571216,Unreliable
,"2023 ","2023","New York","36","Sequelae of intracerebral haemorrhage","I69.1",10,19571216,Unreliable
,"2023 ","2023","New York","36","Sequelae of cerebral infarction","I69.3",109,19571216,0.6
,"2023 ","2023","New York","36","Sequelae of stroke, not specified as haemorrhage or infarction","I69.4",295,19571216,1.5
,"2023 ","2023","New York","36","Sequelae of other and unspecified cerebrovascular diseases","I69.8",291,19571216,1.5
,"2023 ","2023","New York","36","Generalized and unspecified atherosclerosis","I70.9",281,19571216,1.4
,"2023 ","2023","New York","36","Dissection of aorta [any part]","I71.0",230,19571216,1.2
,"2023 ","2023","New York","36","Thoracic aortic aneurysm, ruptured","I71.1",25,19571216,0.1
,"2023 ","2023","New York","36","Thoracic aortic aneurysm, without mention of rupture","I71.2",28,19571216,0.1
,"2023 ","2023","New York","36","Abdominal aortic aneurysm, ruptured","I71.3",101,19571216,0.5
,"2023 ","2023","New York","36","Abdominal aortic aneurysm, without mention of rupture","I71.4",56,19571216,0.3
,"2023 ","2023","New York","36","Aortic aneurysm of unspecified site, ruptured","I71.8",49,19571216,0.3
,"2023 ","2023","New York","36","Aortic aneurysm of unspecified site, without mention of rupture","I71.9",24,19571216,0.1
,"2023 ","2023","New York","36","Aneurysm of unspecified site","I72.9",48,19571216,0.2
